"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 05, 2000","269.51","272.51","275.02","269.04","213.21M","-0.86%"
"Oct 04, 2000","271.85","271.82","274.30","270.38","157.79M","0.17%"
"Oct 03, 2000","271.38","275.44","275.75","270.14","134.08M","-1.92%"
"Oct 02, 2000","276.69","275.78","277.45","275.50","81.11M","-0.22%"
"Sep 29, 2000","277.29","281.71","282.50","277.29","136.76M","-0.88%"
"Sep 28, 2000","279.75","285.43","286.66","279.75","170.97M","-1.97%"
"Sep 27, 2000","285.38","281.71","285.65","278.88","243.98M","1.17%"
"Sep 26, 2000","282.08","279.91","284.89","279.91","274.63M","0.65%"
"Sep 25, 2000","280.25","275.66","280.25","275.58","110.76M","2.23%"
"Sep 22, 2000","274.14","283.31","283.31","273.60","156.72M","-3.18%"
"Sep 21, 2000","283.13","282.46","285.62","282.35","109.00M","0.32%"
"Sep 20, 2000","282.23","289.32","290.42","282.23","132.56M","-1.72%"
"Sep 19, 2000","287.16","285.71","289.13","285.67","109.15M","0.12%"
"Sep 18, 2000","286.81","289.96","290.04","286.07","124.28M","-2.21%"
"Sep 15, 2000","293.30","287.89","294.92","287.85","174.06M","2.12%"
"Sep 14, 2000","287.21","291.55","291.55","285.40","153.37M","-1.15%"
"Sep 13, 2000","290.55","288.37","292.18","288.17","181.44M","0.87%"
"Sep 12, 2000","288.03","289.96","292.07","288.03","131.34M","-0.80%"
"Sep 11, 2000","290.34","296.66","296.66","290.23","128.92M","-2.27%"
"Sep 08, 2000","297.07","298.52","300.48","297.07","105.81M","-0.42%"
"Sep 07, 2000","298.31","302.38","302.40","298.18","180.27M","-1.39%"
"Sep 06, 2000","302.51","308.27","308.91","302.51","253.08M","-1.86%"
"Sep 05, 2000","308.25","308.93","310.10","308.13","118.48M","-0.25%"
"Sep 04, 2000","309.01","311.21","312.24","309.01","118.73M","-0.55%"
"Sep 01, 2000","310.73","310.45","312.15","310.26","255.25M","0.94%"
"Aug 31, 2000","307.83","309.36","310.07","305.58","190.82M","-0.59%"
"Aug 30, 2000","309.67","308.44","313.29","308.28","284.08M","0.14%"
"Aug 29, 2000","309.24","305.70","310.78","305.46","199.24M","1.15%"
"Aug 28, 2000","305.72","306.78","308.02","304.94","73.34M","-0.37%"
"Aug 25, 2000","306.84","307.24","308.81","306.11","109.30M","-0.16%"
"Aug 24, 2000","307.32","308.58","311.06","306.03","158.90M","-0.34%"
"Aug 23, 2000","308.37","316.24","318.04","308.37","244.55M","-2.56%"
"Aug 22, 2000","316.48","312.60","316.49","312.60","131.50M","1.22%"
"Aug 21, 2000","312.66","318.32","318.36","312.66","167.71M","-2.06%"
"Aug 18, 2000","319.22","322.97","323.52","317.27","290.07M","-1.02%"
"Aug 17, 2000","322.50","326.80","329.05","322.15","441.39M","-1.51%"
"Aug 16, 2000","327.46","321.48","327.71","317.42","337.63M","1.87%"
"Aug 15, 2000","321.44","319.84","323.87","319.25","397.02M","1.53%"
"Aug 11, 2000","316.60","308.99","316.60","308.59","268.70M","2.32%"
"Aug 10, 2000","309.42","315.04","317.47","307.31","411.74M","-1.78%"
"Aug 09, 2000","315.02","319.73","323.32","314.37","646.81M","-0.98%"
"Aug 08, 2000","318.15","308.11","318.77","308.11","729.69M","3.73%"
"Aug 07, 2000","306.72","313.06","315.15","305.37","409.67M","-1.51%"
"Aug 04, 2000","311.42","311.39","318.90","311.39","1.00B","1.12%"
"Aug 03, 2000","307.97","301.52","308.89","300.69","558.63M","2.24%"
"Aug 02, 2000","301.22","295.11","303.23","292.24","442.19M","1.94%"
"Aug 01, 2000","295.49","285.02","295.72","283.19","206.07M","3.80%"
"Jul 31, 2000","284.67","290.77","290.77","282.82","135.36M","-2.38%"
"Jul 28, 2000","291.60","294.06","295.46","291.60","105.77M","-0.89%"
"Jul 27, 2000","294.22","288.37","295.97","286.16","147.60M","0.96%"
"Jul 26, 2000","291.43","295.81","296.25","290.65","107.45M","-1.41%"
"Jul 25, 2000","295.59","290.84","296.60","288.58","178.18M","0.84%"
"Jul 24, 2000","293.13","304.27","304.27","292.58","242.41M","-4.10%"
"Jul 21, 2000","305.66","308.22","308.61","303.91","138.42M","-0.71%"
"Jul 20, 2000","307.85","314.53","315.10","307.23","144.87M","-2.13%"
"Jul 19, 2000","314.54","313.36","316.56","312.98","80.53M","0.37%"
"Jul 18, 2000","313.39","314.99","315.04","312.71","78.29M","-0.69%"
"Jul 14, 2000","315.58","320.93","321.03","314.89","121.33M","-1.52%"
"Jul 13, 2000","320.45","324.18","325.02","320.43","116.09M","-1.07%"
"Jul 12, 2000","323.93","325.27","327.58","323.26","103.52M","-0.55%"
"Jul 11, 2000","325.72","326.51","329.51","323.79","132.98M","-0.28%"
"Jul 10, 2000","326.62","325.07","329.55","325.07","205.00M","1.16%"
"Jul 07, 2000","322.87","318.72","325.25","318.72","168.09M","1.40%"
"Jul 06, 2000","318.42","320.99","320.99","317.79","157.60M","-1.37%"
"Jul 05, 2000","322.85","317.36","322.85","316.83","178.85M","1.95%"
"Jul 04, 2000","316.66","319.43","320.19","315.17","209.14M","-0.81%"
"Jul 03, 2000","319.26","326.53","326.80","318.24","229.76M","-1.97%"
"Jun 30, 2000","325.69","323.03","325.69","322.90","207.47M","0.72%"
"Jun 29, 2000","323.35","334.32","334.32","323.11","228.47M","-3.33%"
"Jun 28, 2000","334.48","334.50","336.61","333.27","78.76M","0.09%"
"Jun 27, 2000","334.18","332.31","334.66","332.31","92.33M","1.04%"
"Jun 26, 2000","330.73","333.56","333.69","329.32","91.78M","-0.77%"
"Jun 23, 2000","333.31","333.48","334.81","329.06","161.45M","-0.22%"
"Jun 22, 2000","334.03","345.09","345.70","334.03","309.42M","-1.21%"
"Jun 21, 2000","338.12","339.81","339.81","337.66","94.22M","-0.49%"
"Jun 20, 2000","339.77","342.53","344.56","338.67","114.11M","-0.26%"
"Jun 19, 2000","340.66","343.01","343.31","339.83","126.55M","-1.11%"
"Jun 16, 2000","344.49","347.01","348.74","344.49","151.90M","-0.23%"
"Jun 15, 2000","345.29","345.11","349.27","341.74","391.47M","-0.04%"
"Jun 14, 2000","345.43","335.69","345.43","335.39","153.03M","3.12%"
"Jun 13, 2000","334.99","338.38","338.38","334.08","114.78M","-1.68%"
"Jun 12, 2000","340.70","341.66","343.72","338.34","129.74M","-0.19%"
"Jun 09, 2000","341.35","344.03","346.72","340.50","206.63M","-0.94%"
"Jun 08, 2000","344.58","343.90","346.85","339.90","207.75M","1.10%"
"Jun 07, 2000","340.83","343.83","349.06","340.83","302.24M","-1.33%"
"Jun 06, 2000","345.43","351.97","351.97","344.23","268.52M","-2.03%"
"Jun 05, 2000","352.60","343.31","354.08","343.31","517.28M","3.93%"
"Jun 02, 2000","339.28","335.50","342.89","335.44","696.39M","3.57%"
"Jun 01, 2000","327.60","324.83","331.75","321.84","295.25M","1.33%"
"May 31, 2000","323.29","310.62","328.36","310.62","427.49M","5.03%"
"May 30, 2000","307.82","309.19","313.47","307.52","124.94M","-0.20%"
"May 29, 2000","308.45","313.85","317.38","308.45","217.79M","-1.48%"
"May 26, 2000","313.08","303.04","313.29","297.41","522.06M","1.90%"
"May 25, 2000","307.23","324.18","325.81","307.23","281.34M","-3.89%"
"May 24, 2000","319.68","323.64","323.64","315.78","144.83M","-1.94%"
"May 23, 2000","325.99","333.07","333.07","325.56","164.66M","-2.21%"
"May 22, 2000","333.36","340.20","340.20","331.60","150.34M","-2.92%"
"May 19, 2000","343.40","343.88","347.44","339.67","168.97M","0.00%"
"May 18, 2000","343.39","345.92","346.51","340.46","218.91M","-1.95%"
"May 16, 2000","350.22","341.63","350.22","341.63","150.04M","3.20%"
"May 15, 2000","339.37","347.37","348.01","338.77","142.30M","-1.82%"
"May 12, 2000","345.67","340.71","345.67","336.92","199.91M","2.71%"
"May 11, 2000","336.54","339.88","342.05","333.37","183.90M","-2.03%"
"May 10, 2000","343.53","355.41","355.41","341.85","238.75M","-3.98%"
"May 09, 2000","357.77","365.55","365.55","357.77","157.31M","-2.29%"
"May 08, 2000","366.17","379.93","379.93","366.17","162.63M","-3.63%"
"May 04, 2000","379.97","378.49","381.24","376.79","143.86M","0.04%"
"May 03, 2000","379.80","385.24","385.24","378.09","169.42M","-1.46%"
"May 02, 2000","385.44","390.77","391.25","385.44","85.21M","-1.27%"
"Apr 28, 2000","390.40","393.74","394.69","389.58","127.40M","-0.75%"
"Apr 27, 2000","393.36","394.69","397.90","393.36","104.22M","-0.30%"
"Apr 26, 2000","394.56","398.09","398.83","394.56","145.77M","-0.48%"
"Apr 25, 2000","396.48","395.43","397.70","394.54","171.94M","0.37%"
"Apr 24, 2000","395.00","395.42","397.23","393.22","144.98M","-0.02%"
"Apr 21, 2000","395.06","390.93","395.06","390.93","197.79M","1.43%"
"Apr 20, 2000","389.48","392.57","394.35","389.18","232.02M","-0.44%"
"Apr 19, 2000","391.22","388.88","391.97","388.61","207.21M","1.55%"
"Apr 18, 2000","385.25","399.31","402.48","385.25","370.36M","-1.94%"
"Apr 17, 2000","392.88","388.30","393.32","387.60","412.27M","-5.20%"
"Apr 12, 2000","414.45","402.71","415.60","402.71","404.71M","3.42%"
"Apr 11, 2000","400.74","401.02","402.79","398.92","180.99M","-0.64%"
"Apr 10, 2000","403.32","403.95","407.37","403.15","179.50M","-0.03%"
"Apr 07, 2000","403.45","398.49","403.74","398.46","220.70M","2.05%"
"Apr 05, 2000","395.33","392.96","395.33","390.85","200.17M","0.67%"
"Apr 04, 2000","392.70","397.98","397.98","391.16","173.05M","-1.76%"
"Apr 03, 2000","399.74","397.89","401.40","397.83","100.52M","-0.14%"
"Mar 31, 2000","400.32","397.12","401.01","396.67","170.54M","0.18%"
"Mar 30, 2000","399.59","410.96","412.57","396.98","297.65M","-2.70%"
"Mar 29, 2000","410.69","416.56","416.92","409.62","365.67M","-0.42%"
"Mar 28, 2000","412.44","409.78","416.34","409.78","312.23M","1.03%"
"Mar 27, 2000","408.24","406.85","412.34","406.57","305.32M","1.01%"
"Mar 24, 2000","404.16","402.29","409.61","401.32","519.58M","1.29%"
"Mar 23, 2000","399.03","396.75","401.50","396.33","264.59M","0.98%"
"Mar 22, 2000","395.15","401.50","402.19","391.94","259.66M","-0.78%"
"Mar 21, 2000","398.26","401.74","404.73","397.07","277.03M","-0.68%"
"Mar 20, 2000","400.99","401.15","402.89","398.20","224.63M","0.31%"
"Mar 17, 2000","399.74","407.56","407.78","399.74","381.72M","0.99%"
"Mar 16, 2000","395.83","391.77","396.44","389.42","229.65M","2.49%"
"Mar 15, 2000","386.20","399.92","402.48","386.20","330.52M","-3.54%"
"Mar 14, 2000","400.37","390.53","401.28","389.78","255.27M","2.62%"
"Mar 13, 2000","390.15","402.22","402.22","388.11","236.99M","-3.04%"
"Mar 10, 2000","402.40","400.26","403.76","397.73","396.60M","2.33%"
"Mar 09, 2000","393.23","390.18","397.44","390.18","365.26M","1.99%"
"Mar 08, 2000","385.56","373.44","386.46","372.73","253.68M","1.37%"
"Mar 07, 2000","380.35","378.56","382.83","375.95","255.20M","0.28%"
"Mar 06, 2000","379.27","382.51","385.35","377.87","259.21M","-1.01%"
"Mar 03, 2000","383.13","395.48","397.93","383.13","403.24M","-2.11%"
"Mar 02, 2000","391.39","374.73","391.66","374.02","392.09M","5.34%"
"Mar 01, 2000","371.56","376.89","380.02","368.08","266.34M","-0.74%"
"Feb 29, 2000","374.32","392.21","394.79","374.32","250.45M","-3.62%"
"Feb 28, 2000","388.39","403.15","404.19","388.39","209.37M","-4.49%"
"Feb 25, 2000","406.66","395.71","407.17","394.45","293.46M","2.93%"
"Feb 24, 2000","395.10","392.44","399.61","391.30","217.48M","1.57%"
"Feb 23, 2000","389.00","379.75","393.42","375.79","248.65M","2.52%"
"Feb 22, 2000","379.43","406.02","406.02","379.43","257.56M","-7.08%"
"Feb 18, 2000","408.35","407.01","412.24","400.68","285.32M","0.63%"
"Feb 17, 2000","405.81","424.28","426.99","405.79","252.44M","-4.03%"
"Feb 16, 2000","422.83","432.71","433.71","422.48","212.91M","-1.89%"
"Feb 15, 2000","430.97","449.33","450.59","430.97","268.50M","-3.71%"
"Feb 14, 2000","447.56","456.27","458.84","445.72","275.54M","-1.88%"
"Feb 11, 2000","456.12","457.28","462.56","454.53","416.13M","0.67%"
"Feb 10, 2000","453.10","452.89","458.49","448.20","295.98M","-0.64%"
"Feb 09, 2000","456.02","468.74","470.27","455.75","309.19M","-2.13%"
"Feb 08, 2000","465.94","472.66","474.22","465.83","213.64M","-1.28%"
"Feb 07, 2000","471.97","470.54","474.79","470.47","120.65M","0.35%"
"Feb 04, 2000","470.34","467.08","471.63","462.30","96.49M","0.98%"
"Feb 03, 2000","465.78","470.96","474.68","464.39","218.52M","-1.03%"
"Feb 02, 2000","470.62","477.14","480.21","470.62","252.01M","-0.79%"
"Feb 01, 2000","474.39","482.22","483.43","474.39","257.93M","-0.67%"
"Jan 31, 2000","477.57","474.40","480.20","472.75","281.50M","0.03%"
"Jan 28, 2000","477.45","476.32","478.95","473.20","283.64M","0.53%"
"Jan 27, 2000","474.91","471.01","475.40","470.07","205.13M","1.21%"
"Jan 26, 2000","469.22","477.66","478.87","469.11","257.61M","-0.85%"
"Jan 25, 2000","473.22","470.52","473.73","469.49","257.01M","-0.84%"
"Jan 24, 2000","477.22","481.68","483.34","473.71","256.39M","-0.35%"
"Jan 21, 2000","478.92","483.71","489.18","476.36","439.06M","-1.59%"
"Jan 20, 2000","486.64","488.58","495.08","485.96","633.56M","0.06%"
"Jan 19, 2000","486.33","481.13","488.64","479.90","477.94M","0.45%"
"Jan 18, 2000","484.16","478.84","484.16","478.29","379.40M","1.48%"
"Jan 17, 2000","477.09","482.40","485.74","476.20","432.44M","0.57%"
"Jan 14, 2000","474.37","461.66","474.37","460.14","344.78M","3.48%"
"Jan 13, 2000","458.40","459.14","462.19","456.49","196.60M","-0.27%"
"Jan 12, 2000","459.62","448.01","459.62","447.12","230.72M","1.58%"
"Jan 11, 2000","452.48","465.74","468.79","452.27","340.24M","-1.52%"
"Jan 10, 2000","459.47","466.25","471.27","458.13","405.89M","1.36%"
"Jan 07, 2000","453.31","449.45","455.07","440.78","363.07M","2.22%"
"Jan 06, 2000","443.46","467.32","469.86","443.46","408.52M","-4.81%"
"Jan 05, 2000","465.85","471.52","477.17","464.06","511.61M","-6.54%"
"Jan 04, 2000","498.46","490.32","499.52","490.01","513.94M","3.43%"
"Dec 30, 1999","481.92","483.03","484.55","477.46","309.43M","0.52%"
"Dec 29, 1999","479.42","467.81","479.46","467.81","354.95M","2.67%"
"Dec 28, 1999","466.96","467.49","469.22","462.69","179.52M","0.11%"
"Dec 27, 1999","466.45","464.08","469.02","461.34","181.51M","1.12%"
"Dec 24, 1999","461.29","466.79","469.78","461.16","508.33M","0.02%"
"Dec 23, 1999","461.18","461.66","464.46","458.90","430.76M","0.60%"
"Dec 22, 1999","458.43","445.89","459.51","445.89","468.90M","3.03%"
"Dec 21, 1999","444.93","450.29","451.22","443.39","230.33M","-1.28%"
"Dec 20, 1999","450.68","439.62","450.73","439.36","223.30M","2.59%"
"Dec 17, 1999","439.32","440.63","447.97","439.10","253.71M","0.37%"
"Dec 16, 1999","437.71","438.69","440.34","435.68","163.44M","-0.03%"
"Dec 15, 1999","437.86","439.55","442.88","434.60","211.44M","-0.08%"
"Dec 14, 1999","438.23","434.97","438.71","432.98","325.02M","0.65%"
"Dec 13, 1999","435.40","421.53","437.96","421.53","301.11M","3.72%"
"Dec 09, 1999","419.77","413.46","419.90","413.41","129.96M","1.57%"
"Dec 08, 1999","413.27","413.42","414.40","409.88","132.22M","-0.15%"
"Dec 07, 1999","413.88","415.72","418.54","413.88","126.86M","-0.13%"
"Dec 03, 1999","414.42","419.61","421.43","414.42","145.33M","-1.25%"
"Dec 02, 1999","419.67","424.02","425.80","417.18","278.49M","-0.80%"
"Dec 01, 1999","423.07","423.77","426.60","419.54","182.12M","0.23%"
"Nov 30, 1999","422.12","421.33","426.06","420.72","247.15M","0.20%"
"Nov 29, 1999","421.26","412.29","421.26","411.85","187.11M","2.17%"
"Nov 26, 1999","412.31","404.56","412.60","403.91","173.23M","1.91%"
"Nov 25, 1999","404.60","399.33","405.20","397.50","139.88M","1.35%"
"Nov 24, 1999","399.23","405.63","406.46","399.23","130.57M","-1.53%"
"Nov 23, 1999","405.42","406.36","407.33","403.05","100.29M","-0.24%"
"Nov 22, 1999","406.41","412.84","416.29","406.41","181.11M","-1.25%"
"Nov 19, 1999","411.55","411.48","413.24","409.51","142.45M","0.16%"
"Nov 18, 1999","410.90","409.21","412.81","407.20","191.94M","0.21%"
"Nov 17, 1999","410.04","425.72","426.21","410.04","245.18M","-3.10%"
"Nov 16, 1999","423.15","425.48","425.48","416.74","239.20M","-0.83%"
"Nov 15, 1999","426.70","436.66","438.22","426.48","355.59M","-1.23%"
"Nov 12, 1999","432.02","430.73","436.24","430.42","438.26M","0.64%"
"Nov 11, 1999","429.28","427.54","433.56","427.26","280.04M","0.68%"
"Nov 10, 1999","426.39","426.42","430.15","424.78","310.45M","-0.01%"
"Nov 09, 1999","426.42","416.47","427.76","416.47","366.22M","2.98%"
"Nov 08, 1999","414.07","419.29","419.73","412.31","210.94M","-1.05%"
"Nov 05, 1999","418.47","420.20","425.18","418.13","580.56M","-0.34%"
"Nov 04, 1999","419.89","404.98","419.89","404.84","482.51M","4.11%"
"Nov 03, 1999","403.31","402.27","409.65","398.65","458.00M","0.22%"
"Nov 02, 1999","402.41","391.05","402.41","389.70","427.58M","2.77%"
"Nov 01, 1999","391.55","399.82","401.57","391.04","279.98M","-1.01%"
"Oct 29, 1999","395.55","394.91","400.78","393.18","657.55M","1.49%"
"Oct 28, 1999","389.76","381.29","389.82","381.29","382.66M","2.67%"
"Oct 27, 1999","379.61","379.75","383.14","377.44","167.29M","0.02%"
"Oct 26, 1999","379.54","376.37","382.46","376.17","220.59M","0.63%"
"Oct 22, 1999","377.16","367.13","377.40","367.12","242.42M","2.70%"
"Oct 21, 1999","367.23","371.13","371.31","367.11","119.38M","-0.48%"
"Oct 20, 1999","369.01","372.73","374.85","369.01","155.94M","0.12%"
"Oct 19, 1999","368.58","374.56","376.53","365.60","148.59M","-1.15%"
"Oct 18, 1999","372.87","378.65","378.65","371.59","164.12M","-3.25%"
"Oct 15, 1999","385.40","391.89","392.54","385.40","191.60M","-1.88%"
"Oct 14, 1999","392.79","390.98","392.79","385.41","201.49M","0.33%"
"Oct 13, 1999","391.50","396.03","396.03","390.37","173.92M","-2.46%"
"Oct 12, 1999","401.36","389.38","401.36","389.38","277.72M","3.21%"
"Oct 11, 1999","388.88","394.40","396.58","388.88","132.14M","-1.05%"
"Oct 08, 1999","393.02","397.96","397.96","390.78","209.45M","-1.16%"
"Oct 07, 1999","397.64","398.55","400.94","395.74","301.86M","0.65%"
"Oct 06, 1999","395.09","401.74","403.73","394.95","277.70M","-0.97%"
"Oct 05, 1999","398.94","399.80","401.96","395.04","287.80M","0.71%"
"Oct 04, 1999","396.13","407.86","409.02","395.49","340.56M","-2.73%"
"Oct 01, 1999","407.23","393.28","407.36","393.28","457.15M","4.55%"
"Sep 30, 1999","389.49","393.08","398.36","389.43","243.40M","-0.40%"
"Sep 29, 1999","391.07","384.93","393.63","383.66","313.57M","1.52%"
"Sep 28, 1999","385.23","384.58","389.89","382.47","356.11M","0.81%"
"Sep 27, 1999","382.14","384.61","386.89","374.36","280.60M","0.03%"
"Sep 24, 1999","382.01","391.88","391.88","380.21","412.65M","-4.61%"
"Sep 23, 1999","400.46","408.97","408.97","400.06","310.38M","-2.36%"
"Sep 22, 1999","410.15","419.70","419.94","409.28","313.81M","-3.62%"
"Sep 21, 1999","425.54","434.68","436.41","425.19","180.93M","-2.00%"
"Sep 20, 1999","434.21","440.90","442.89","432.49","243.61M","-0.90%"
"Sep 17, 1999","438.16","430.29","438.92","430.23","254.88M","1.92%"
"Sep 16, 1999","429.89","437.65","437.65","428.83","282.28M","-1.98%"
"Sep 15, 1999","438.59","442.90","447.58","437.64","488.61M","-1.18%"
"Sep 14, 1999","443.82","442.66","444.45","436.51","371.14M","-0.25%"
"Sep 13, 1999","444.94","432.80","445.24","432.80","476.51M","3.26%"
"Sep 10, 1999","430.91","431.31","434.97","426.81","398.38M","-0.04%"
"Sep 09, 1999","431.08","420.55","431.09","417.76","316.29M","2.26%"
"Sep 08, 1999","421.56","425.92","426.49","418.68","149.36M","-1.22%"
"Sep 07, 1999","426.75","424.05","426.75","421.24","123.56M","0.63%"
"Sep 06, 1999","424.08","434.00","435.48","422.52","208.50M","-1.63%"
"Sep 03, 1999","431.12","426.90","431.12","422.49","267.88M","1.04%"
"Sep 02, 1999","426.70","436.84","440.80","424.93","338.26M","-1.81%"
"Sep 01, 1999","434.56","440.27","445.12","432.67","282.73M","-1.30%"
"Aug 31, 1999","440.27","443.83","443.83","433.38","323.10M","-1.39%"
"Aug 30, 1999","446.48","457.54","460.30","445.88","289.76M","-2.42%"
"Aug 27, 1999","457.54","454.85","462.36","454.61","481.28M","0.32%"
"Aug 26, 1999","456.07","468.70","468.70","452.89","521.21M","-2.69%"
"Aug 25, 1999","468.70","447.44","468.70","445.65","776.61M","4.96%"
"Aug 24, 1999","446.55","453.23","454.81","443.59","527.35M","-0.37%"
"Aug 23, 1999","448.19","449.10","455.14","441.73","720.61M","1.74%"
"Aug 20, 1999","440.51","421.20","443.53","421.20","867.20M","5.39%"
"Aug 19, 1999","418.00","407.74","418.00","405.39","394.56M","2.01%"
"Aug 18, 1999","409.76","412.85","415.98","408.49","344.22M","-0.38%"
"Aug 17, 1999","411.31","415.21","415.21","403.65","332.03M","-1.63%"
"Aug 16, 1999","418.11","428.54","429.16","416.26","268.64M","-1.34%"
"Aug 13, 1999","423.78","419.51","424.62","418.31","277.24M","0.54%"
"Aug 11, 1999","421.49","428.42","429.77","420.28","279.58M","-2.17%"
"Aug 10, 1999","430.85","433.45","437.97","429.85","314.30M","-0.60%"
"Aug 09, 1999","433.45","436.09","436.09","422.28","265.43M","-0.82%"
"Aug 06, 1999","437.04","448.57","450.93","434.67","288.26M","-2.25%"
"Aug 05, 1999","447.09","448.84","456.63","445.97","298.02M","-0.96%"
"Aug 04, 1999","451.43","457.97","457.97","449.60","191.09M","-1.02%"
"Aug 03, 1999","456.07","453.02","460.42","452.97","254.97M","0.76%"
"Aug 02, 1999","452.61","455.45","459.06","451.50","204.05M","-0.92%"
"Jul 30, 1999","456.81","452.04","456.81","446.21","257.95M","-0.44%"
"Jul 29, 1999","458.82","465.93","468.39","456.75","290.01M","-0.67%"
"Jul 27, 1999","461.91","457.50","463.38","451.58","271.68M","0.92%"
"Jul 26, 1999","457.68","474.36","474.36","456.40","229.86M","-3.79%"
"Jul 23, 1999","475.73","482.65","485.26","471.59","317.65M","-2.36%"
"Jul 22, 1999","487.22","496.81","497.59","485.84","567.68M","-1.94%"
"Jul 21, 1999","496.86","483.77","497.44","482.81","674.10M","1.83%"
"Jul 20, 1999","487.95","485.44","491.27","482.74","384.48M","1.30%"
"Jul 19, 1999","481.70","488.51","490.25","477.05","373.33M","-1.39%"
"Jul 16, 1999","488.51","499.21","502.15","483.52","500.35M","-1.65%"
"Jul 15, 1999","496.70","496.71","501.32","492.60","390.93M","0.55%"
"Jul 14, 1999","494.00","499.44","502.22","490.18","471.56M","-1.25%"
"Jul 13, 1999","500.25","511.64","514.78","499.12","431.34M","-2.27%"
"Jul 12, 1999","511.87","513.96","516.68","508.60","604.84M","0.45%"
"Jul 09, 1999","509.58","494.35","509.58","484.25","794.42M","2.60%"
"Jul 08, 1999","496.65","518.49","520.52","493.51","740.05M","-3.77%"
"Jul 07, 1999","516.11","525.69","525.69","511.36","576.37M","-2.03%"
"Jul 06, 1999","526.82","533.74","538.38","525.56","676.11M","-1.19%"
"Jul 05, 1999","533.15","540.23","544.21","528.35","1.20B","-0.03%"
"Jul 02, 1999","533.33","545.24","547.47","531.91","1.78B","2.22%"
"Jun 30, 1999","521.77","521.59","531.29","515.52","850.26M","0.80%"
"Jun 29, 1999","517.65","535.30","538.10","513.61","718.96M","-2.68%"
"Jun 28, 1999","531.88","547.16","549.30","530.18","781.04M","-2.20%"
"Jun 25, 1999","543.85","545.17","548.58","538.69","722.60M","-0.02%"
"Jun 24, 1999","543.97","540.95","551.85","540.95","1.25B","0.55%"
"Jun 23, 1999","540.99","545.99","551.07","530.66","928.44M","-0.90%"
"Jun 22, 1999","545.91","542.57","549.26","538.66","853.79M","1.40%"
"Jun 21, 1999","538.36","523.49","538.71","522.22","607.64M","3.77%"
"Jun 18, 1999","518.81","524.12","527.91","517.81","673.76M","-0.33%"
"Jun 17, 1999","520.55","521.25","523.69","515.76","748.46M","2.10%"
"Jun 16, 1999","509.84","508.62","514.69","504.74","439.36M","0.24%"
"Jun 15, 1999","508.62","519.51","520.67","506.00","734.72M","-1.18%"
"Jun 14, 1999","514.67","506.29","523.62","505.77","802.03M","1.50%"
"Jun 11, 1999","507.06","517.40","520.17","502.87","872.15M","-0.86%"
"Jun 10, 1999","511.44","520.61","522.22","510.78","1.12B","0.18%"
"Jun 09, 1999","510.50","491.59","510.50","491.49","920.41M","3.41%"
"Jun 08, 1999","493.67","485.37","495.72","482.09","1.09B","2.16%"
"Jun 07, 1999","483.25","481.24","486.43","480.82","819.30M","1.42%"
"Jun 04, 1999","476.47","479.19","488.79","476.14","1.01B","0.09%"
"Jun 03, 1999","476.05","474.86","479.50","471.16","676.80M","0.25%"
"Jun 02, 1999","474.86","461.79","474.86","461.79","569.92M","2.83%"
"Jun 01, 1999","461.79","454.44","464.33","451.80","474.58M","1.81%"
"May 28, 1999","453.60","457.42","458.67","450.55","536.37M","-2.30%"
"May 27, 1999","464.28","464.19","470.75","461.64","471.55M","1.32%"
"May 26, 1999","458.21","460.73","465.69","451.81","756.84M","1.59%"
"May 25, 1999","451.05","465.72","470.30","451.05","491.46M","-4.03%"
"May 24, 1999","469.98","479.33","479.33","467.62","445.97M","-1.95%"
"May 21, 1999","479.33","479.92","486.36","472.96","759.36M","-0.06%"
"May 20, 1999","479.60","487.85","489.86","476.91","807.10M","-0.81%"
"May 19, 1999","483.50","486.45","491.35","481.36","845.69M","0.40%"
"May 18, 1999","481.55","470.10","484.25","470.10","696.35M","2.98%"
"May 17, 1999","467.62","474.90","474.90","460.52","695.85M","-1.53%"
"May 14, 1999","474.90","482.93","484.56","469.84","967.44M","-0.42%"
"May 13, 1999","476.89","483.25","483.25","474.68","467.72M","-1.99%"
"May 12, 1999","486.56","498.69","501.95","485.32","631.29M","-1.75%"
"May 11, 1999","495.23","490.43","501.38","490.41","634.73M","0.98%"
"May 10, 1999","490.43","491.75","502.19","487.23","541.55M","0.43%"
"May 07, 1999","488.35","505.08","506.99","486.38","672.76M","-4.75%"
"May 06, 1999","512.69","523.92","523.92","496.40","1.27B","1.37%"
"May 04, 1999","505.75","489.07","513.44","485.98","1.42B","10.10%"
"Apr 30, 1999","459.35","445.82","459.35","443.13","1.25B","6.21%"
"Apr 29, 1999","432.49","419.50","432.49","418.90","674.80M","2.19%"
"Apr 28, 1999","423.22","432.71","436.07","420.72","848.44M","-0.50%"
"Apr 27, 1999","425.33","422.35","425.33","417.67","772.69M","2.32%"
"Apr 26, 1999","415.68","401.23","415.68","401.23","365.27M","3.64%"
"Apr 23, 1999","401.07","405.22","407.37","398.82","272.18M","-0.31%"
"Apr 22, 1999","402.33","403.55","407.30","398.69","334.53M","1.11%"
"Apr 21, 1999","397.93","406.57","410.17","395.53","457.58M","-2.01%"
"Apr 20, 1999","406.11","408.07","410.36","402.74","461.57M","-1.48%"
"Apr 19, 1999","412.19","413.88","416.05","403.70","804.25M","2.40%"
